bait	tag	MD	CV	prg1_lfc	prg1_pv
dcap-2	glo-3	15.538	17.2716989483899	NA	NA
gld4	glo-3	17.782	1.90350863222158	NA	NA
H40L08.1	glo-4	25.784	8.28124166159575	2.05563599302522	0.0504079563382659
Y54G11A.3	glo-4	3.412	4.06847671574068	2.05563599302522	0.0504079563382659
dcap-1	glo-4	11.402	4.88999449181182	2.05563599302522	0.0504079563382659
dcap-2	glo-4	20.49	14.0002841529175	2.05563599302522	0.0504079563382659
gld4	glo-4	26.886	3.9791232940288	2.05563599302522	0.0504079563382659
H40L08.1	glod-4	25.532	9.73658345808947	NA	NA
Y54G11A.3	glod-4	5.138	9.9292845356646	NA	NA
dcap-1	glod-4	23.358	8.19494846715317	NA	NA
dcap-2	glod-4	27.48	6.29711760877976	NA	NA
gld4	glod-4	27.56	12.2401883711829	NA	NA
H40L08.1	glp-1	22.072	5.18290663955448	NA	NA
Y54G11A.3	glp-1	19.104	20.7797883911157	NA	NA
dcap-1	glp-1	19.734	31.273649268825	NA	NA
dcap-2	glp-1	20.758	11.0684557363963	NA	NA
gld4	glp-1	23.228	2.05892370506272	NA	NA
H40L08.1	glp-4	24.066	5.53712787917897	0.590458589137212	0.0345913785764425
Y54G11A.3	glp-4	16.9	10.7809286879439	0.590458589137212	0.0345913785764425
dcap-1	glp-4	2.278	3.76859982990953	0.590458589137212	0.0345913785764425
dcap-2	glp-4	23.502	5.83103011727813	0.590458589137212	0.0345913785764425
gld4	glp-4	25.338	5.94185181323057	0.590458589137212	0.0345913785764425
H40L08.1	glr-1	27.51	5.66063667844327	NA	NA
Y54G11A.3	glr-1	5.972	2.72945524875753	NA	NA
dcap-1	glr-1	27.93	10.2071276412988	NA	NA
dcap-2	glr-1	4.992	7.65869098437189	NA	NA
gld4	glr-1	27.616	5.62462519755219	NA	NA
H40L08.1	glr-10	24.434	11.7943339001087	NA	NA
Y54G11A.3	glr-10	13.766	10.5207409044689	NA	NA
dcap-1	glr-10	19.082	15.988820488601	NA	NA
dcap-2	glr-10	13.682	7.88366222464248	NA	NA
gld4	glr-10	7.412	3.83789002997282	NA	NA
H40L08.1	glr-2	24.638	11.1647708989289	NA	NA
Y54G11A.3	glr-2	21.82	14.1778844682278	NA	NA
dcap-1	glr-2	24.332	17.3976596838933	NA	NA
dcap-2	glr-2	23.986	2.91726700732177	NA	NA
gld4	glr-2	22.482	5.82496499985572	NA	NA
H40L08.1	glr-3	23.602	7.59151995878504	NA	NA
Y54G11A.3	glr-3	10.98	4.35447471325389	NA	NA
dcap-1	glr-3	19.968	10.2939578660249	NA	NA
dcap-2	glr-3	12.702	3.56124564997729	NA	NA
gld4	glr-3	22.846	14.4800986389948	NA	NA
H40L08.1	glr-4	4.322	7.11903988331962	NA	NA
Y54G11A.3	glr-4	26.428	9.31078547187951	NA	NA
dcap-1	glr-4	23.064	9.48965346131671	NA	NA
dcap-2	glr-4	13.61	4.40515423567189	NA	NA
gld4	glr-4	24.57	3.30410641160775	NA	NA
H40L08.1	glr-5	23.948	3.45101987842986	NA	NA
Y54G11A.3	glr-5	27.74	2.7406745218094	NA	NA
dcap-1	glr-5	21.628	20.8627300891283	NA	NA
dcap-2	glr-5	8.788	7.34435983553103	NA	NA
gld4	glr-5	27.534	8.12767484234275	NA	NA
H40L08.1	glr-6	26.628	1.88958995910156	NA	NA
Y54G11A.3	glr-6	23.168	7.96584523911667	NA	NA
dcap-1	glr-6	20.206	25.9221598159639	NA	NA
dcap-2	glr-6	17.492	36.9400481297028	NA	NA
gld4	glr-6	25.788	17.9284487662989	NA	NA
H40L08.1	glr-7	24.63	1.30933946379189	NA	NA
Y54G11A.3	glr-7	22.892	7.4984406675673	NA	NA
dcap-1	glr-7	22.162	13.1284671510845	NA	NA
dcap-2	glr-7	19.546	43.4615943783778	NA	NA
gld4	glr-7	12.858	51.2836806379117	NA	NA
H40L08.1	glr-8	23.772	8.85549995667748	NA	NA
Y54G11A.3	glr-8	14.084	38.1889675300507	NA	NA
dcap-1	glr-8	17.32	2.53614747466483	NA	NA
dcap-2	glr-8	22.38	15.1232470605442	NA	NA
gld4	glr-8	20.414	16.321143887644	NA	NA
H40L08.1	glr-9	26.684	5.47064778815423	NA	NA
Y54G11A.3	glr-9	24.668	9.80564767378171	NA	NA
dcap-1	glr-9	21.696	21.0402930054844	NA	NA
dcap-2	glr-9	20.144	4.34940908049118	NA	NA
gld4	glr-9	22.742	7.66917783030155	NA	NA
H40L08.1	glrx-10	25.98	18.0690006264395	NA	NA
Y54G11A.3	glrx-10	18.342	8.20764789847427	NA	NA
dcap-1	glrx-10	11.606	7.76432080010613	NA	NA
dcap-2	glrx-10	23.864	5.30005167907057	NA	NA
gld4	glrx-10	22.914	15.1316150949252	NA	NA
H40L08.1	glrx-21	21.282	6.96433824215996	NA	NA
Y54G11A.3	glrx-21	13.912	17.1607113669313	NA	NA
dcap-1	glrx-21	16.008	19.5603261856218	NA	NA
dcap-2	glrx-21	15.218	9.35282584140734	NA	NA
gld4	glrx-21	16.302	3.37197839613029	NA	NA
H40L08.1	glrx-22	23.8	10.2214464562336	NA	NA
Y54G11A.3	glrx-22	23.244	7.1452294713177	NA	NA
dcap-1	glrx-22	7.542	6.23909926170656	NA	NA
dcap-2	glrx-22	13.104	13.191109485595	NA	NA
gld4	glrx-22	23.318	17.2739085232914	NA	NA
H40L08.1	glrx-3	2.522	4.88368572171361	0.343769738962902	0.146433195127631
Y54G11A.3	glrx-3	11.316	62.0602390073004	0.343769738962902	0.146433195127631
dcap-1	glrx-3	2.19	3.59543738539352	0.343769738962902	0.146433195127631
dcap-2	glrx-3	16.348	19.300155225409	0.343769738962902	0.146433195127631
gld4	glrx-3	23.506	6.83943865582044	0.343769738962902	0.146433195127631
H40L08.1	glrx-5	11.572	9.69884387075081	NA	NA
Y54G11A.3	glrx-5	19.878	11.6403296731743	NA	NA
dcap-1	glrx-5	16.56	8.61274977463543	NA	NA
dcap-2	glrx-5	18.446	14.0883456105647	NA	NA
gld4	glrx-5	22.904	6.1801273985619	NA	NA
H40L08.1	gls-1	24.832	2.12451845634532	1.17924053832808	0.0231191104506937
Y54G11A.3	gls-1	22.884	4.47837656659232	1.17924053832808	0.0231191104506937
dcap-1	gls-1	11.286	9.53971485632916	1.17924053832808	0.0231191104506937
dcap-2	gls-1	23.124	6.45762640984215	1.17924053832808	0.0231191104506937
gld4	gls-1	3.318	6.45839432717486	1.17924053832808	0.0231191104506937
H40L08.1	glt-1	24.18	6.396567469775	NA	NA
Y54G11A.3	glt-1	17.582	2.36341598622739	NA	NA
dcap-1	glt-1	19.584	24.2959419665092	NA	NA
dcap-2	glt-1	14.262	4.45705375203788	NA	NA
gld4	glt-1	9.69	4.50012303620539	NA	NA
H40L08.1	glt-3	22.696	0.779885551798626	NA	NA
Y54G11A.3	glt-3	15.504	8.60223406129888	NA	NA
dcap-1	glt-3	16.758	10.0314896509877	NA	NA
dcap-2	glt-3	20.076	6.95351218349096	NA	NA
gld4	glt-3	21.026	4.66206062668759	NA	NA
H40L08.1	glt-4	23.814	4.84782444425061	NA	NA
Y54G11A.3	glt-4	24.796	11.3711072589171	NA	NA
dcap-1	glt-4	16.968	1.98128520255258	NA	NA
dcap-2	glt-4	26.554	5.79232121368949	NA	NA
gld4	glt-4	25.678	5.06070706774639	NA	NA
H40L08.1	glt-5	23.792	7.78499828476238	NA	NA
Y54G11A.3	glt-5	24.324	4.68497978123986	NA	NA
dcap-1	glt-5	20.816	4.84032192794172	NA	NA
dcap-2	glt-5	28.46	3.30652376110376	NA	NA
gld4	glt-5	29.454	2.33556442647474	NA	NA
H40L08.1	glt-6	19.482	2.93126564363395	NA	NA
Y54G11A.3	glt-6	25.754	7.7151705456991	NA	NA
dcap-1	glt-6	21.186	17.8083993598763	NA	NA
dcap-2	glt-6	23.018	11.9101631392237	NA	NA
gld4	glt-6	12.344	1.50427665436619	NA	NA
H40L08.1	glt-7	19.05	2.35197551886823	NA	NA
Y54G11A.3	glt-7	22.822	7.25223129579063	NA	NA
dcap-1	glt-7	9.978	4.81444439822974	NA	NA
dcap-2	glt-7	25.44	8.18766757087614	NA	NA
gld4	glt-7	19.376	5.74296983531338	NA	NA
H40L08.1	gly-1	20.012	4.2169780783422	NA	NA
Y54G11A.3	gly-1	22.022	8.37330190886153	NA	NA
dcap-1	gly-1	22.802	8.98676977398128	NA	NA
dcap-2	gly-1	17.158	1.32736835754811	NA	NA
gld4	gly-1	23.596	10.1857555562518	NA	NA
H40L08.1	gly-10	19.938	9.92726379426832	NA	NA
Y54G11A.3	gly-10	22.89	4.28346253418739	NA	NA
dcap-1	gly-10	4.074	3.5426121705966	NA	NA
dcap-2	gly-10	14.43	6.47835195462906	NA	NA
gld4	gly-10	19.1	3.97526686339858	NA	NA
H40L08.1	gly-11	19.278	7.14406438786506	NA	NA
Y54G11A.3	gly-11	23.718	1.4697579422535	NA	NA
dcap-1	gly-11	7.288	2.03841592053281	NA	NA
dcap-2	gly-11	10.116	20.4231495484095	NA	NA
gld4	gly-11	15.772	4.146365907042	NA	NA
H40L08.1	gly-12	18.796	8.67846922754713	NA	NA
Y54G11A.3	gly-12	19.91	28.6744154062909	NA	NA
dcap-1	gly-12	19.192	22.2955832305422	NA	NA
dcap-2	gly-12	14.594	12.9883223307345	NA	NA
gld4	gly-12	20.574	7.81329535933851	NA	NA
H40L08.1	gly-13	17.278	3.98709579919375	NA	NA
Y54G11A.3	gly-13	7.498	100.123204066559	NA	NA
dcap-1	gly-13	16.13	3.06865931079097	NA	NA
dcap-2	gly-13	12.368	29.5237353169785	NA	NA
gld4	gly-13	20.012	7.72108737874137	NA	NA
H40L08.1	gly-14	19.958	16.5697746034595	NA	NA
Y54G11A.3	gly-14	24.928	5.22237372699221	NA	NA
dcap-1	gly-14	23.72	10.4166945116302	NA	NA
dcap-2	gly-14	18.332	6.70640716648478	NA	NA
gld4	gly-14	20.462	14.7396905348691	NA	NA
H40L08.1	gly-15	20.908	15.3817196777949	NA	NA
Y54G11A.3	gly-15	14.332	4.33424750675658	NA	NA
dcap-1	gly-15	15.03	6.26741562856163	NA	NA
dcap-2	gly-15	15.646	1.62799135625034	NA	NA
gld4	gly-15	18.74	14.3194658779521	NA	NA
H40L08.1	gly-16	24.766	9.71845034832677	NA	NA
Y54G11A.3	gly-16	13.784	4.63983264993991	NA	NA
dcap-1	gly-16	20.18	17.9801192857176	NA	NA
dcap-2	gly-16	18.218	13.7410350560946	NA	NA
gld4	gly-16	11.202	52.5601670053258	NA	NA
H40L08.1	gly-17	15.378	3.50258737412422	NA	NA
Y54G11A.3	gly-17	16.656	30.6904599467101	NA	NA
dcap-1	gly-17	19.138	31.8820540200035	NA	NA
dcap-2	gly-17	2.078	2.02460865909169	NA	NA
gld4	gly-17	13.696	13.8700309540936	NA	NA
H40L08.1	gly-18	17.94	9.02510975959227	NA	NA
Y54G11A.3	gly-18	20.898	9.68973934363765	NA	NA
dcap-1	gly-18	16.014	15.793652580695	NA	NA
dcap-2	gly-18	16.382	7.50915881644004	NA	NA
gld4	gly-18	14.18	10.2091204048302	NA	NA
H40L08.1	gly-19	21.082	8.84303229233156	NA	NA
Y54G11A.3	gly-19	14.42	4.67958575277277	NA	NA
dcap-1	gly-19	24.88	11.0024785586746	NA	NA
dcap-2	gly-19	21.116	22.4271572764123	NA	NA
gld4	gly-19	5.438	2.17349677338616	NA	NA
H40L08.1	gly-2	16.338	1.32368544428918	NA	NA
Y54G11A.3	gly-2	24.22	7.99142520679022	NA	NA
dcap-1	gly-2	3.348	5.55346757438285	NA	NA
dcap-2	gly-2	18.504	4.42992522987815	NA	NA
gld4	gly-2	19.488	8.17155644348808	NA	NA
H40L08.1	gly-20	21.42	2.68836228737403	NA	NA
Y54G11A.3	gly-20	24.676	5.75233861018295	NA	NA
dcap-1	gly-20	19.19	5.70210991410228	NA	NA
dcap-2	gly-20	24.08	11.4997610736747	NA	NA
gld4	gly-20	10.724	10.3029572427257	NA	NA
H40L08.1	gly-3	18.748	2.27970509335508	3.83854844152553	0.211324865405187
Y54G11A.3	gly-3	15.682	38.1179701397859	3.83854844152553	0.211324865405187
dcap-1	gly-3	19.538	8.73782645270818	3.83854844152553	0.211324865405187
dcap-2	gly-3	11.594	5.42034296206211	3.83854844152553	0.211324865405187
gld4	gly-3	7.066	113.873466590693	3.83854844152553	0.211324865405187
H40L08.1	gly-4	20.168	5.32848462829533	NA	NA
Y54G11A.3	gly-4	14.346	0.938573040789764	NA	NA
dcap-1	gly-4	13.706	2.10299149573079	NA	NA
dcap-2	gly-4	18.98	4.5568958799535	NA	NA
gld4	gly-4	20.7	23.3428082102121	NA	NA
H40L08.1	gly-5	14.68	1.99301619050787	NA	NA
Y54G11A.3	gly-5	6.692	25.7130584794831	NA	NA
dcap-1	gly-5	18.274	5.8842145043724	NA	NA
dcap-2	gly-5	19.036	10.9225351634854	NA	NA
gld4	gly-5	17.062	6.28607267534837	NA	NA
H40L08.1	gly-6	11.948	18.8014861646386	NA	NA
Y54G11A.3	gly-6	17.254	13.2060375960604	NA	NA
dcap-1	gly-6	20.678	10.4267466447037	NA	NA
dcap-2	gly-6	15.726	3.46854321501609	NA	NA
gld4	gly-6	17.618	4.71372304392382	NA	NA
H40L08.1	gly-7	16.422	7.13867952212895	NA	NA
Y54G11A.3	gly-7	6.196	7.80772228191988	NA	NA
dcap-1	gly-7	11.236	6.91384613576901	NA	NA
dcap-2	gly-7	14.556	6.72781513436758	NA	NA
gld4	gly-7	18.42	15.584767626768	NA	NA
H40L08.1	gly-8	22.94	9.93987935403684	NA	NA
Y54G11A.3	gly-8	21.808	6.55966328781336	NA	NA
dcap-1	gly-8	14.92	7.5174664304611	NA	NA
dcap-2	gly-8	6.602	5.3663741052058	NA	NA
gld4	gly-8	15.992	5.62510356612944	NA	NA
H40L08.1	gly-9	21.578	2.14120000774534	NA	NA
Y54G11A.3	gly-9	22.424	15.8183898042998	NA	NA
dcap-1	gly-9	24.478	10.0082956384874	NA	NA
dcap-2	gly-9	15.104	3.1309278155298	NA	NA
gld4	gly-9	25.156	1.21572089497394	NA	NA
H40L08.1	gmap-1	19.156	6.6430811433777	NA	NA
Y54G11A.3	gmap-1	24.684	10.7882972349322	NA	NA
dcap-1	gmap-1	16.828	5.01979276400311	NA	NA
dcap-2	gmap-1	13.842	21.9610391245869	NA	NA
gld4	gmap-1	22.704	14.1336608340127	NA	NA
H40L08.1	gmap-2	16.516	37.3357650039657	NA	NA
Y54G11A.3	gmap-2	24.946	6.54753996492286	NA	NA
dcap-1	gmap-2	4.394	7.90928928042308	NA	NA
dcap-2	gmap-2	15.938	4.43381329841	NA	NA
gld4	gmap-2	21.496	4.01890551658008	NA	NA
H40L08.1	gmap-3	21.072	2.67516571195311	NA	NA
Y54G11A.3	gmap-3	17.656	31.695551342635	NA	NA
dcap-1	gmap-3	17.856	21.1708585852479	NA	NA
dcap-2	gmap-3	20.122	11.0911632859513	NA	NA
gld4	gmap-3	17.48	2.25845777381601	NA	NA
H40L08.1	gmd-2	4.568	5.19523536749258	NA	NA
Y54G11A.3	gmd-2	18.622	28.1307249657901	NA	NA
dcap-1	gmd-2	16.946	5.84843133328276	NA	NA
dcap-2	gmd-2	19.566	2.72742422541063	NA	NA
gld4	gmd-2	25.832	5.02412824773533	NA	NA
H40L08.1	gmeb-1	19.396	4.55989726983717	NA	NA
Y54G11A.3	gmeb-1	7.352	20.5344399016949	NA	NA
dcap-1	gmeb-1	5.92	9.49558738010486	NA	NA
dcap-2	gmeb-1	19.95	17.7715620631165	NA	NA
gld4	gmeb-1	23.512	3.36985105498564	NA	NA
H40L08.1	gmeb-2	17.76	8.69061891314882	NA	NA
Y54G11A.3	gmeb-2	10.526	50.5141687408404	NA	NA
dcap-1	gmeb-2	20.468	16.9144022919794	NA	NA
dcap-2	gmeb-2	14.236	2.23990598116008	NA	NA
gld4	gmeb-2	22.264	9.43262023876551	NA	NA
H40L08.1	gmeb-3	12.266	4.55000760617204	NA	NA
Y54G11A.3	gmeb-3	18.724	4.20760772004364	NA	NA
dcap-1	gmeb-3	16.51	14.2122599529684	NA	NA
dcap-2	gmeb-3	10.542	3.64891565750314	NA	NA
gld4	gmeb-3	22.556	8.64421764609505	NA	NA
H40L08.1	gmn-1	18.642	25.9638603571817	NA	NA
Y54G11A.3	gmn-1	21.076	3.2153402402376	NA	NA
dcap-1	gmn-1	23.526	12.5090807543741	NA	NA
dcap-2	gmn-1	10.216	12.2377836924966	NA	NA
gld4	gmn-1	25.376	5.14681245667126	NA	NA
H40L08.1	gmps-1	26.292	4.56106634604036	1.13183517575358	0.00584805204150053
Y54G11A.3	gmps-1	22.76	4.4997090523886	1.13183517575358	0.00584805204150053
dcap-1	gmps-1	23.272	3.33432415214357	1.13183517575358	0.00584805204150053
dcap-2	gmps-1	15.972	5.46918845420858	1.13183517575358	0.00584805204150053
gld4	gmps-1	19.27	9.28267009592781	1.13183517575358	0.00584805204150053
H40L08.1	gna-1	28.666	1.4441522217174	NA	NA
Y54G11A.3	gna-1	24.654	14.3527538838352	NA	NA
dcap-1	gna-1	22.306	5.83497299857275	NA	NA
dcap-2	gna-1	18.944	18.6649314479623	NA	NA
gld4	gna-1	22.986	12.7012464990957	NA	NA
H40L08.1	gna-2	4.7	6.91243818925243	2.18264207219865	0.0332190461819748
Y54G11A.3	gna-2	23.168	4.09609662844164	2.18264207219865	0.0332190461819748
dcap-1	gna-2	6.766	5.15346197660762	2.18264207219865	0.0332190461819748
dcap-2	gna-2	9.384	7.66100698507896	2.18264207219865	0.0332190461819748
gld4	gna-2	24.746	2.70805105833329	2.18264207219865	0.0332190461819748
H40L08.1	gnrr-1	14.848	16.2982409053851	NA	NA
Y54G11A.3	gnrr-1	17.074	16.2529983407	NA	NA
dcap-1	gnrr-1	15.036	6.04969269512904	NA	NA
dcap-2	gnrr-1	13.478	7.50404419142386	NA	NA
gld4	gnrr-1	10.736	1.2983563235248	NA	NA
H40L08.1	gnrr-2	22.882	5.14664123970588	NA	NA
Y54G11A.3	gnrr-2	14.174	9.13877574266251	NA	NA
dcap-1	gnrr-2	12.852	13.0812013916149	NA	NA
dcap-2	gnrr-2	12.414	2.96774227706091	NA	NA
gld4	gnrr-2	13.238	2.88212998836879	NA	NA
H40L08.1	gnrr-3	12.006	2.84816165904371	NA	NA
Y54G11A.3	gnrr-3	15.132	11.0482181963845	NA	NA
dcap-1	gnrr-3	9.972	19.2062446891218	NA	NA
dcap-2	gnrr-3	14.276	3.79668506547091	NA	NA
gld4	gnrr-3	4.438	1.92123242427149	NA	NA
H40L08.1	gnrr-4	14.474	10.5736809368822	NA	NA
Y54G11A.3	gnrr-4	2.55	3.01221401877201	NA	NA
dcap-1	gnrr-4	13.39	8.11690258375062	NA	NA
dcap-2	gnrr-4	11.046	7.65467439239119	NA	NA
gld4	gnrr-4	14.804	1.15586326053539	NA	NA
H40L08.1	gnrr-5	17.162	15.5971536976008	NA	NA
Y54G11A.3	gnrr-5	10.782	5.40223412436521	NA	NA
dcap-1	gnrr-5	16.86	12.6065519281218	NA	NA
dcap-2	gnrr-5	12.258	3.0263639829794	NA	NA
gld4	gnrr-5	10.38	10.5602346981928	NA	NA
H40L08.1	gnrr-6	16.714	21.5129958883626	NA	NA
Y54G11A.3	gnrr-6	11.292	3.09282710251512	NA	NA
dcap-1	gnrr-6	16.616	11.6099770472574	NA	NA
dcap-2	gnrr-6	14.518	1.26484407561791	NA	NA
gld4	gnrr-6	9.574	17.9999944772622	NA	NA
H40L08.1	gnrr-7	19.036	8.14073824758994	NA	NA
Y54G11A.3	gnrr-7	13.382	12.083467236766	NA	NA
dcap-1	gnrr-7	15.532	10.5338288641883	NA	NA
dcap-2	gnrr-7	9.992	3.33162910603186	NA	NA
gld4	gnrr-7	15.516	15.2552081648527	NA	NA
H40L08.1	goa-1	9.836	6.87950700183814	-0.487902315222874	0.88639976129302
Y54G11A.3	goa-1	21.088	4.91954825147664	-0.487902315222874	0.88639976129302
dcap-1	goa-1	14.578	2.49100762662358	-0.487902315222874	0.88639976129302
dcap-2	goa-1	13.418	4.38170421420915	-0.487902315222874	0.88639976129302
gld4	goa-1	17.132	3.86885471978746	-0.487902315222874	0.88639976129302
H40L08.1	gob-1	19.91	7.18574412714819	1.04682360592481	0.0131280219187057
Y54G11A.3	gob-1	14.954	3.10957186246493	1.04682360592481	0.0131280219187057
dcap-1	gob-1	22.574	14.4202674518762	1.04682360592481	0.0131280219187057
dcap-2	gob-1	23.412	8.87582719185509	1.04682360592481	0.0131280219187057
gld4	gob-1	18.218	5.14063099470273	1.04682360592481	0.0131280219187057
H40L08.1	golg-2	26.114	5.38455360166074	5.23955079661364	0.0270745418705561
Y54G11A.3	golg-2	17.468	13.2490272425381	5.23955079661364	0.0270745418705561
dcap-1	golg-2	30.704	0.604767815968479	5.23955079661364	0.0270745418705561
dcap-2	golg-2	29.454	1.48351794423821	5.23955079661364	0.0270745418705561
gld4	golg-2	22.796	3.98186479868005	5.23955079661364	0.0270745418705561
H40L08.1	golg-4	28.302	5.20690662209534	3.38001346874304	0.023486139247153
Y54G11A.3	golg-4	24.788	11.9406622059814	3.38001346874304	0.023486139247153
dcap-1	golg-4	31.108	0.421223950888507	3.38001346874304	0.023486139247153
dcap-2	golg-4	30.174	1.81923289311248	3.38001346874304	0.023486139247153
gld4	golg-4	28.394	2.5992265613893	3.38001346874304	0.023486139247153
H40L08.1	gon-1	26.31	6.4213324745747	NA	NA
Y54G11A.3	gon-1	22.902	9.58222185291295	NA	NA
dcap-1	gon-1	25.914	8.65570868019474	NA	NA
dcap-2	gon-1	22.036	4.56580715673013	NA	NA
gld4	gon-1	16.79	20.8928252406334	NA	NA
H40L08.1	gon-14	15.9	2.3645624147305	0.0373657204721084	0.477960880873117
Y54G11A.3	gon-14	15.472	7.63699830524348	0.0373657204721084	0.477960880873117
dcap-1	gon-14	24.238	8.58867416529662	0.0373657204721084	0.477960880873117
dcap-2	gon-14	8.236	39.3303590287367	0.0373657204721084	0.477960880873117
gld4	gon-14	21.158	4.21339774541754	0.0373657204721084	0.477960880873117
H40L08.1	gon-2	20.754	1.53832890235113	NA	NA
Y54G11A.3	gon-2	21.62	2.9119488470724	NA	NA
dcap-1	gon-2	24.854	5.98626891012065	NA	NA
dcap-2	gon-2	12.526	12.3721496191645	NA	NA
gld4	gon-2	22.56	8.12120369382815	NA	NA
H40L08.1	gon-4	26.804	5.14974226008882	NA	NA
Y54G11A.3	gon-4	17.636	1.76397618986389	NA	NA
dcap-1	gon-4	22.782	7.75783834660969	NA	NA
dcap-2	gon-4	22.982	11.3283956396752	NA	NA
gld4	gon-4	21.416	9.66085329637698	NA	NA
H40L08.1	gop-1	25.1	11.5971503793937	0.92353696140856	0.210060789907309
Y54G11A.3	gop-1	24.048	19.4865932088385	0.92353696140856	0.210060789907309
dcap-1	gop-1	22.738	9.79090926349188	0.92353696140856	0.210060789907309
dcap-2	gop-1	19.58	21.7991444549171	0.92353696140856	0.210060789907309
gld4	gop-1	17.772	1.70038257906897	0.92353696140856	0.210060789907309
H40L08.1	gop-2	18.604	3.13760924361431	0.653356909927901	0.165228038722389
Y54G11A.3	gop-2	19.84	5.10977850323351	0.653356909927901	0.165228038722389
dcap-1	gop-2	16.472	4.24711991026197	0.653356909927901	0.165228038722389
dcap-2	gop-2	13.436	3.46489054828745	0.653356909927901	0.165228038722389
gld4	gop-2	10.988	60.013497725755	0.653356909927901	0.165228038722389
H40L08.1	gop-3	23.112	5.15587115348927	-Inf	NA
Y54G11A.3	gop-3	23.652	15.1618469159918	-Inf	NA
dcap-1	gop-3	19.34	1.79711966876761	-Inf	NA
dcap-2	gop-3	12.566	10.5693863442373	-Inf	NA
gld4	gop-3	11.044	2.44945691398785	-Inf	NA
H40L08.1	gopc-1	21.276	3.37078417782963	NA	NA
Y54G11A.3	gopc-1	21.86	7.51643000080991	NA	NA
dcap-1	gopc-1	21.066	8.43819930971334	NA	NA
dcap-2	gopc-1	16.546	11.6032733002852	NA	NA
gld4	gopc-1	21.582	4.94107002491325	NA	NA
H40L08.1	gos-28	18.72	9.41763050734388	NA	NA
Y54G11A.3	gos-28	12.394	4.89740478503208	NA	NA
dcap-1	gos-28	7.452	53.9836576110499	NA	NA
dcap-2	gos-28	22.262	11.7234718693481	NA	NA
gld4	gos-28	15.74	12.5705884602591	NA	NA
H40L08.1	got-1.2	16.95	1.88790560471976	NA	NA
Y54G11A.3	got-1.2	27.89	3.23422552359607	NA	NA
dcap-1	got-1.2	27.71	2.27569454046724	NA	NA
dcap-2	got-1.2	25.46	3.60314353336449	NA	NA
gld4	got-1.2	22.202	3.85099124411491	NA	NA
H40L08.1	got-2.1	24.558	6.06148652225407	NA	NA
Y54G11A.3	got-2.1	21.256	12.6516032901952	NA	NA
dcap-1	got-2.1	26.832	5.32355100530621	NA	NA
dcap-2	got-2.1	21.278	3.23893539323879	NA	NA
gld4	got-2.1	23.3	9.14153015318559	NA	NA
H40L08.1	got-2.2	24.294	1.75764045014646	0.271569222203558	0.422591330241685
Y54G11A.3	got-2.2	5.844	2.65532713775097	0.271569222203558	0.422591330241685
dcap-1	got-2.2	27.134	5.06805279203962	0.271569222203558	0.422591330241685
dcap-2	got-2.2	15.284	0.219938972964822	0.271569222203558	0.422591330241685
gld4	got-2.2	24.132	7.28393808264147	0.271569222203558	0.422591330241685
H40L08.1	gpa-1	21.266	2.45280204681875	NA	NA
Y54G11A.3	gpa-1	14.922	2.16138129691014	NA	NA
dcap-1	gpa-1	23.884	6.32469137910842	NA	NA
dcap-2	gpa-1	14.892	5.64608568855836	NA	NA
gld4	gpa-1	24.69	11.3452516160464	NA	NA
H40L08.1	gpa-10	14.234	4.25621757173658	NA	NA
Y54G11A.3	gpa-10	20.342	11.6007479401757	NA	NA
dcap-1	gpa-10	18.592	10.6416843725984	NA	NA
dcap-2	gpa-10	10.314	5.2671968787933	NA	NA
gld4	gpa-10	8.93	7.48899801942786	NA	NA
H40L08.1	gpa-11	2.832	2.29383923289714	NA	NA
Y54G11A.3	gpa-11	16.214	18.0021353043232	NA	NA
dcap-1	gpa-11	21.83	5.90778974143064	NA	NA
dcap-2	gpa-11	17.304	5.58154905339934	NA	NA
gld4	gpa-11	22.31	13.1193105085732	NA	NA
H40L08.1	gpa-12	23.116	2.22833505649824	NA	NA
Y54G11A.3	gpa-12	17.04	15.8761215485732	NA	NA
dcap-1	gpa-12	20.07	12.5184305154838	NA	NA
dcap-2	gpa-12	14.608	16.7472636301189	NA	NA
gld4	gpa-12	22.934	2.98732506036602	NA	NA
H40L08.1	gpa-13	19.888	7.95604867444588	NA	NA
Y54G11A.3	gpa-13	21.06	10.4876482047085	NA	NA
dcap-1	gpa-13	12.496	2.79952408311051	NA	NA
dcap-2	gpa-13	17.88	11.23917578001	NA	NA
gld4	gpa-13	22.822	5.04864709136977	NA	NA
H40L08.1	gpa-14	18.54	13.4697331692861	NA	NA
Y54G11A.3	gpa-14	21.78	19.8354281321139	NA	NA
dcap-1	gpa-14	17.31	18.1484486348705	NA	NA
dcap-2	gpa-14	17.294	19.8388031481443	NA	NA
gld4	gpa-14	20.662	4.30815832189217	NA	NA
H40L08.1	gpa-15	6.014	67.8681472615841	NA	NA
Y54G11A.3	gpa-15	17.632	6.91684321572461	NA	NA
dcap-1	gpa-15	22.694	10.1694360403642	NA	NA
dcap-2	gpa-15	12.222	1.63373208564494	NA	NA
gld4	gpa-15	24.028	5.41102683713323	NA	NA
H40L08.1	gpa-16	10.502	37.5454963268649	0.824414240649934	0.0971914692073041
Y54G11A.3	gpa-16	20.87	13.5559430116025	0.824414240649934	0.0971914692073041
dcap-1	gpa-16	21.078	13.4114095826781	0.824414240649934	0.0971914692073041
